,City,Type,Place,Timestamp,current_popularity,popularity_mo_0,popularity_mo_1,popularity_mo_2,popularity_mo_3,popularity_mo_4,popularity_mo_5,popularity_mo_6,popularity_mo_7,popularity_mo_8,popularity_mo_9,popularity_mo_10,popularity_mo_11,popularity_mo_12,popularity_mo_13,popularity_mo_14,popularity_mo_15,popularity_mo_16,popularity_mo_17,popularity_mo_18,popularity_mo_19,popularity_mo_20,popularity_mo_21,popularity_mo_22,popularity_mo_23,popularity_tu_0,popularity_tu_1,popularity_tu_2,popularity_tu_3,popularity_tu_4,popularity_tu_5,popularity_tu_6,popularity_tu_7,popularity_tu_8,popularity_tu_9,popularity_tu_10,popularity_tu_11,popularity_tu_12,popularity_tu_13,popularity_tu_14,popularity_tu_15,popularity_tu_16,popularity_tu_17,popularity_tu_18,popularity_tu_19,popularity_tu_20,popularity_tu_21,popularity_tu_22,popularity_tu_23,popularity_wed_0,popularity_wed_1,popularity_wed_2,popularity_wed_3,popularity_wed_4,popularity_wed_5,popularity_wed_6,popularity_wed_7,popularity_wed_8,popularity_wed_9,popularity_wed_10,popularity_wed_11,popularity_wed_12,popularity_wed_13,popularity_wed_14,popularity_wed_15,popularity_wed_16,popularity_wed_17,popularity_wed_18,popularity_wed_19,popularity_wed_20,popularity_wed_21,popularity_wed_22,popularity_wed_23,popularity_th_0,popularity_th_1,popularity_th_2,popularity_th_3,popularity_th_4,popularity_th_5,popularity_th_6,popularity_th_7,popularity_th_8,popularity_th_9,popularity_th_10,popularity_th_11,popularity_th_12,popularity_th_13,popularity_th_14,popularity_th_15,popularity_th_16,popularity_th_17,popularity_th_18,popularity_th_19,popularity_th_20,popularity_th_21,popularity_th_22,popularity_th_23,popularity_fr_0,popularity_fr_1,popularity_fr_2,popularity_fr_3,popularity_fr_4,popularity_fr_5,popularity_fr_6,popularity_fr_7,popularity_fr_8,popularity_fr_9,popularity_fr_10,popularity_fr_11,popularity_fr_12,popularity_fr_13,popularity_fr_14,popularity_fr_15,popularity_fr_16,popularity_fr_17,popularity_fr_18,popularity_fr_19,popularity_fr_20,popularity_fr_21,popularity_fr_22,popularity_fr_23,popularity_sat_0,popularity_sat_1,popularity_sat_2,popularity_sat_3,popularity_sat_4,popularity_sat_5,popularity_sat_6,popularity_sat_7,popularity_sat_8,popularity_sat_9,popularity_sat_10,popularity_sat_11,popularity_sat_12,popularity_sat_13,popularity_sat_14,popularity_sat_15,popularity_sat_16,popularity_sat_17,popularity_sat_18,popularity_sat_19,popularity_sat_20,popularity_sat_21,popularity_sat_22,popularity_sat_23,popularity_su_0,popularity_su_1,popularity_su_2,popularity_su_3,popularity_su_4,popularity_su_5,popularity_su_6,popularity_su_7,popularity_su_8,popularity_su_9,popularity_su_10,popularity_su_11,popularity_su_12,popularity_su_13,popularity_su_14,popularity_su_15,popularity_su_16,popularity_su_17,popularity_su_18,popularity_su_19,popularity_su_20,popularity_su_21,popularity_su_22,popularity_su_23,time_spent_lo,time_spent_hi
24,Berlin,Supermarket,Hit Ullrich Kantstraﬂe,27-03-2020-11-01-03,12,0,0,0,0,0,0,0,5,9,15,20,24,26,26,26,29,39,51,53,42,35,32,13,0,0,0,0,0,0,0,0,5,10,16,22,26,28,27,26,30,36,41,39,33,29,21,9,0,0,0,0,0,0,0,0,5,10,15,21,26,30,32,33,36,43,51,50,39,32,28,13,0,0,0,0,0,0,0,0,5,10,17,24,29,32,32,32,36,44,50,49,44,38,26,10,0,0,0,0,0,0,0,0,5,10,15,11,15,19,21,23,27,33,41,43,40,40,43,25,0,0,0,0,0,0,0,0,2,4,7,11,15,19,21,23,27,33,41,43,40,40,43,25,0,0,0,0,0,0,0,0,0,0,11,23,41,60,73,81,87,96,100,92,83,67,33,0,0,20,20
25,Berlin,Supermarket,REWE Bismarkstrasse,27-03-2020-10-02-36,41,0,0,0,0,0,0,4,12,25,40,54,62,62,56,53,60,79,95,96,79,60,50,41,25,0,0,0,0,0,0,1,11,36,34,37,50,56,54,52,56,66,76,78,72,58,41,25,13,0,0,0,0,0,0,5,13,24,35,45,50,49,46,43,45,53,64,71,70,59,43,26,13,0,0,0,0,0,0,14,34,30,24,33,45,51,51,51,54,63,74,80,74,59,40,22,9,0,0,0,0,0,0,2,10,21,35,32,43,51,54,54,57,70,90,100,84,54,50,81,43,0,0,0,0,0,0,0,5,11,21,32,43,51,54,54,57,70,90,100,84,54,50,81,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
26,Berlin,Supermarket,REWE Bismarkstrasse,27-03-2020-11-01-48,48,0,0,0,0,0,0,4,12,25,40,54,62,62,56,53,60,79,95,96,79,60,50,41,25,0,0,0,0,0,0,1,11,36,34,37,50,56,54,52,56,66,76,78,72,58,41,25,13,0,0,0,0,0,0,5,13,24,35,45,50,49,46,43,45,53,64,71,70,59,43,26,13,0,0,0,0,0,0,14,34,30,24,33,45,51,51,51,54,63,74,80,74,59,40,22,9,0,0,0,0,0,0,2,10,21,35,32,43,51,54,54,57,70,90,100,84,54,50,81,43,0,0,0,0,0,0,0,5,11,21,32,43,51,54,54,57,70,90,100,84,54,50,81,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15
27,Berlin,Supermarket,REWE Friedrichstraﬂe,27-03-2020-09-00-41,22,0,0,0,0,0,0,0,17,28,42,56,66,71,70,68,70,80,89,87,69,47,51,61,20,0,0,0,0,0,0,0,12,22,33,44,54,59,59,57,60,73,89,88,68,47,41,32,14,0,0,0,0,0,0,0,11,20,30,41,49,52,50,45,43,47,56,64,64,58,52,34,12,0,0,0,0,0,0,0,7,16,30,47,62,71,71,61,49,50,76,100,83,51,52,39,7,0,0,0,0,0,0,0,7,16,29,21,31,41,47,50,54,66,87,98,81,48,75,84,5,0,0,0,0,0,0,0,2,6,12,21,31,41,47,50,54,66,87,98,81,48,75,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
28,Berlin,Supermarket,REWE Friedrichstraﬂe,27-03-2020-10-02-08,19,0,0,0,0,0,0,0,17,28,42,56,66,71,70,68,70,80,89,87,69,47,51,61,20,0,0,0,0,0,0,0,12,22,33,44,54,59,59,57,60,73,89,88,68,47,41,32,14,0,0,0,0,0,0,0,11,20,30,41,49,52,50,45,43,47,56,64,64,58,52,34,12,0,0,0,0,0,0,0,7,16,30,47,62,71,71,61,49,50,76,100,83,51,52,39,7,0,0,0,0,0,0,0,7,16,29,21,31,41,47,50,54,66,87,98,81,48,75,84,5,0,0,0,0,0,0,0,2,6,12,21,31,41,47,50,54,66,87,98,81,48,75,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
29,Berlin,Supermarket,REWE Friedrichstraﬂe,27-03-2020-11-01-04,22,0,0,0,0,0,0,0,17,28,42,56,66,71,70,68,70,80,89,87,69,47,51,61,20,0,0,0,0,0,0,0,12,22,33,44,54,59,59,57,60,73,89,88,68,47,41,32,14,0,0,0,0,0,0,0,11,20,30,41,49,52,50,45,43,47,56,64,64,58,52,34,12,0,0,0,0,0,0,0,7,16,30,47,62,71,71,61,49,50,76,100,83,51,52,39,7,0,0,0,0,0,0,0,7,16,29,21,31,41,47,50,54,66,87,98,81,48,75,84,5,0,0,0,0,0,0,0,2,6,12,21,31,41,47,50,54,66,87,98,81,48,75,84,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
30,Berlin,Supermarket,Veganz Warschauer Str.,27-03-2020-09-00-44,4,0,0,0,0,0,0,0,0,6,13,20,28,35,39,41,42,45,53,63,64,51,0,0,0,0,0,0,0,0,0,0,0,3,6,11,17,23,27,27,27,30,40,54,63,56,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,25,29,31,31,32,41,59,67,51,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,25,30,32,33,36,43,55,63,58,0,0,0,0,0,0,0,0,0,0,0,3,7,12,24,39,55,68,76,84,92,100,97,81,0,0,0,0,0,0,0,0,0,0,0,2,5,12,24,39,55,68,76,84,92,100,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,90
31,Berlin,Supermarket,Veganz Warschauer Str.,27-03-2020-10-02-10,9,0,0,0,0,0,0,0,0,6,13,20,28,35,39,41,42,45,53,63,64,51,0,0,0,0,0,0,0,0,0,0,0,3,6,11,17,23,27,27,27,30,40,54,63,56,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,25,29,31,31,32,41,59,67,51,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,25,30,32,33,36,43,55,63,58,0,0,0,0,0,0,0,0,0,0,0,3,7,12,24,39,55,68,76,84,92,100,97,81,0,0,0,0,0,0,0,0,0,0,0,2,5,12,24,39,55,68,76,84,92,100,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,90
32,Berlin,Supermarket,Veganz Warschauer Str.,27-03-2020-11-01-07,15,0,0,0,0,0,0,0,0,6,13,20,28,35,39,41,42,45,53,63,64,51,0,0,0,0,0,0,0,0,0,0,0,3,6,11,17,23,27,27,27,30,40,54,63,56,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,25,29,31,31,32,41,59,67,51,0,0,0,0,0,0,0,0,0,0,0,3,7,12,18,25,30,32,33,36,43,55,63,58,0,0,0,0,0,0,0,0,0,0,0,3,7,12,24,39,55,68,76,84,92,100,97,81,0,0,0,0,0,0,0,0,0,0,0,2,5,12,24,39,55,68,76,84,92,100,97,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,90
33,Frankfurt,Park,Adolph von Holzhausen Park,26-03-2020-20-40-41,24,1,0,1,0,0,1,1,3,12,12,20,29,31,30,29,28,26,22,17,12,8,4,2,1,1,1,1,0,0,0,1,2,7,13,20,26,29,29,31,46,56,37,15,8,8,8,7,4,2,1,1,1,1,1,2,6,12,21,29,34,36,34,32,56,82,42,10,5,4,4,3,2,1,1,1,0,1,1,2,7,12,18,22,24,24,23,31,52,52,28,15,11,8,5,3,1,1,1,1,1,1,0,0,4,9,16,32,45,45,44,51,60,56,37,20,13,15,20,19,14,13,3,1,1,0,0,1,1,4,15,32,45,45,44,51,60,56,37,20,13,15,20,19,14,7,2,1,1,0,0,1,1,2,11,24,36,44,52,74,100,88,46,16,7,6,6,4,1,45,45
34,Frankfurt,Park,Adolph von Holzhausen Park,27-03-2020-09-00-05,33,1,0,1,0,0,1,1,3,12,12,20,29,31,30,29,28,26,22,17,12,8,4,2,1,1,1,1,0,0,0,1,2,7,13,20,26,29,29,31,46,56,37,15,8,8,8,7,4,2,1,1,1,1,1,2,6,12,21,29,34,36,34,32,56,82,42,10,5,4,4,3,2,1,1,1,0,1,1,2,7,12,18,22,24,24,23,31,52,52,28,15,11,8,5,3,1,1,1,1,1,1,0,0,4,9,16,32,45,45,44,51,60,56,37,20,13,15,20,19,14,13,3,1,1,0,0,1,1,4,15,32,45,45,44,51,60,56,37,20,13,15,20,19,14,7,2,1,1,0,0,1,1,2,11,24,36,44,52,74,100,88,46,16,7,6,6,4,1,45,45
35,Frankfurt,Park,Adolph von Holzhausen Park,27-03-2020-10-00-56,36,1,0,1,0,0,1,1,3,12,12,20,29,31,30,29,28,26,22,17,12,8,4,2,1,1,1,1,0,0,0,1,2,7,13,20,26,29,29,31,46,56,37,15,8,8,8,7,4,2,1,1,1,1,1,2,6,12,21,29,34,36,34,32,56,82,42,10,5,4,4,3,2,1,1,1,0,1,1,2,7,12,18,22,24,24,23,31,52,52,28,15,11,8,5,3,1,1,1,1,1,1,0,0,4,9,16,32,45,45,44,51,60,56,37,20,13,15,20,19,14,13,3,1,1,0,0,1,1,4,15,32,45,45,44,51,60,56,37,20,13,15,20,19,14,7,2,1,1,0,0,1,1,2,11,24,36,44,52,74,100,88,46,16,7,6,6,4,1,45,45
36,Frankfurt,Park,Adolph von Holzhausen Park,27-03-2020-11-00-10,28,1,0,1,0,0,1,1,3,12,12,20,29,31,30,29,28,26,22,17,12,8,4,2,1,1,1,1,0,0,0,1,2,7,13,20,26,29,29,31,46,56,37,15,8,8,8,7,4,2,1,1,1,1,1,2,6,12,21,29,34,36,34,32,56,82,42,10,5,4,4,3,2,1,1,1,0,1,1,2,7,12,18,22,24,24,23,31,52,52,28,15,11,8,5,3,1,1,1,1,1,1,0,0,4,9,16,32,45,45,44,51,60,56,37,20,13,15,20,19,14,13,3,1,1,0,0,1,1,4,15,32,45,45,44,51,60,56,37,20,13,15,20,19,14,7,2,1,1,0,0,1,1,2,11,24,36,44,52,74,100,88,46,16,7,6,6,4,1,45,45
37,Frankfurt,Park,Bethmann Park,26-03-2020-20-40-42,9,0,0,0,0,0,0,0,1,4,8,12,16,19,20,24,26,24,17,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,23,26,25,20,12,6,3,2,1,1,0,0,0,0,0,0,0,2,6,10,16,21,25,26,30,44,38,15,6,3,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,11,16,25,33,33,24,13,7,4,4,3,2,1,0,0,0,0,0,0,0,0,3,8,15,35,61,78,79,70,50,28,14,9,7,6,5,4,2,1,0,0,0,0,0,0,1,5,15,35,61,78,79,70,50,28,14,9,7,6,5,4,3,2,1,0,0,0,0,0,1,4,13,29,47,65,87,100,81,42,13,2,0,0,0,0,-,-
38,Frankfurt,Park,Bethmann Park,27-03-2020-09-00-06,14,0,0,0,0,0,0,0,1,4,8,12,16,19,20,24,26,24,17,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,23,26,25,20,12,6,3,2,1,1,0,0,0,0,0,0,0,2,6,10,16,21,25,26,30,44,38,15,6,3,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,11,16,25,33,33,24,13,7,4,4,3,2,1,0,0,0,0,0,0,0,0,3,8,15,35,61,78,79,70,50,28,14,9,7,6,5,4,2,1,0,0,0,0,0,0,1,5,15,35,61,78,79,70,50,28,14,9,7,6,5,4,3,2,1,0,0,0,0,0,1,4,13,29,47,65,87,100,81,42,13,2,0,0,0,0,-,-
39,Frankfurt,Park,Bethmann Park,27-03-2020-10-00-58,26,0,0,0,0,0,0,0,1,4,8,12,16,19,20,24,26,24,17,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,23,26,25,20,12,6,3,2,1,1,0,0,0,0,0,0,0,2,6,10,16,21,25,26,30,44,38,15,6,3,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,11,16,25,33,33,24,13,7,4,4,3,2,1,0,0,0,0,0,0,0,0,3,8,15,35,61,78,79,70,50,28,14,9,7,6,5,4,2,1,0,0,0,0,0,0,1,5,15,35,61,78,79,70,50,28,14,9,7,6,5,4,3,2,1,0,0,0,0,0,1,4,13,29,47,65,87,100,81,42,13,2,0,0,0,0,-,-
40,Frankfurt,Park,Bethmann Park,27-03-2020-11-00-11,15,0,0,0,0,0,0,0,1,4,8,12,16,19,20,24,26,24,17,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,23,26,25,20,12,6,3,2,1,1,0,0,0,0,0,0,0,2,6,10,16,21,25,26,30,44,38,15,6,3,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,11,16,25,33,33,24,13,7,4,4,3,2,1,0,0,0,0,0,0,0,0,3,8,15,35,61,78,79,70,50,28,14,9,7,6,5,4,2,1,0,0,0,0,0,0,1,5,15,35,61,78,79,70,50,28,14,9,7,6,5,4,3,2,1,0,0,0,0,0,1,4,13,29,47,65,87,100,81,42,13,2,0,0,0,0,-,-
41,Frankfurt,Park,Bethmannpark,26-03-2020-20-40-44,9,0,0,0,0,0,0,0,1,4,8,12,16,19,20,24,26,24,17,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,23,26,25,20,12,6,3,2,1,1,0,0,0,0,0,0,0,2,6,10,16,21,25,26,30,44,38,15,6,3,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,11,16,25,33,33,24,13,7,4,4,3,2,1,0,0,0,0,0,0,0,0,3,8,15,35,61,78,79,70,50,28,14,9,7,6,5,4,2,1,0,0,0,0,0,0,1,5,15,35,61,78,79,70,50,28,14,9,7,6,5,4,3,2,1,0,0,0,0,0,1,4,13,29,47,65,87,100,81,42,13,2,0,0,0,0,-,-
42,Frankfurt,Park,Bethmannpark,27-03-2020-09-00-08,14,0,0,0,0,0,0,0,1,4,8,12,16,19,20,24,26,24,17,8,3,1,0,0,0,0,0,0,0,0,0,0,0,3,6,9,12,15,18,23,26,25,20,12,6,3,2,1,1,0,0,0,0,0,0,0,2,6,10,16,21,25,26,30,44,38,15,6,3,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,11,16,25,33,33,24,13,7,4,4,3,2,1,0,0,0,0,0,0,0,0,3,8,15,35,61,78,79,70,50,28,14,9,7,6,5,4,2,1,0,0,0,0,0,0,1,5,15,35,61,78,79,70,50,28,14,9,7,6,5,4,3,2,1,0,0,0,0,0,1,4,13,29,47,65,87,100,81,42,13,2,0,0,0,0,-,-
43,Frankfurt,Park,Gr¸neburgpark,26-03-2020-20-40-39,36,0,1,1,1,1,0,2,6,11,17,21,22,22,25,31,32,25,15,8,5,3,2,1,0,0,1,1,1,1,1,3,6,11,17,22,26,29,32,35,34,29,21,13,7,3,1,1,1,1,1,1,1,1,0,1,5,12,20,25,27,27,32,42,49,43,28,14,5,2,0,0,1,1,1,1,1,1,0,2,8,15,21,23,24,26,29,30,29,25,20,16,12,8,5,3,1,0,1,1,1,1,1,1,5,12,20,22,33,40,43,48,56,56,42,22,9,6,7,7,5,0,1,1,1,0,1,1,1,4,12,22,33,40,43,48,56,56,42,22,9,6,7,7,5,2,0,1,0,0,1,1,0,6,25,59,93,100,86,81,85,74,46,20,7,3,2,1,1,45,45
44,Frankfurt,Park,Gr¸neburgpark,27-03-2020-09-00-03,38,0,1,1,1,1,0,2,6,11,17,21,22,22,25,31,32,25,15,8,5,3,2,1,0,0,1,1,1,1,1,3,6,11,17,22,26,29,32,35,34,29,21,13,7,3,1,1,1,1,1,1,1,1,0,1,5,12,20,25,27,27,32,42,49,43,28,14,5,2,0,0,1,1,1,1,1,1,0,2,8,15,21,23,24,26,29,30,29,25,20,16,12,8,5,3,1,0,1,1,1,1,1,1,5,12,20,22,33,40,43,48,56,56,42,22,9,6,7,7,5,0,1,1,1,0,1,1,1,4,12,22,33,40,43,48,56,56,42,22,9,6,7,7,5,2,0,1,0,0,1,1,0,6,25,59,93,100,86,81,85,74,46,20,7,3,2,1,1,45,45
45,Frankfurt,Park,Gr¸neburgpark,27-03-2020-10-00-54,32,0,1,1,1,1,0,2,6,11,17,21,22,22,25,31,32,25,15,8,5,3,2,1,0,0,1,1,1,1,1,3,6,11,17,22,26,29,32,35,34,29,21,13,7,3,1,1,1,1,1,1,1,1,0,1,5,12,20,25,27,27,32,42,49,43,28,14,5,2,0,0,1,1,1,1,1,1,0,2,8,15,21,23,24,26,29,30,29,25,20,16,12,8,5,3,1,0,1,1,1,1,1,1,5,12,20,22,33,40,43,48,56,56,42,22,9,6,7,7,5,0,1,1,1,0,1,1,1,4,12,22,33,40,43,48,56,56,42,22,9,6,7,7,5,2,0,1,0,0,1,1,0,6,25,59,93,100,86,81,85,74,46,20,7,3,2,1,1,45,45
46,Frankfurt,Park,Gr¸neburgpark,27-03-2020-11-00-08,48,0,1,1,1,1,0,2,6,11,17,21,22,22,25,31,32,25,15,8,5,3,2,1,0,0,1,1,1,1,1,3,6,11,17,22,26,29,32,35,34,29,21,13,7,3,1,1,1,1,1,1,1,1,0,1,5,12,20,25,27,27,32,42,49,43,28,14,5,2,0,0,1,1,1,1,1,1,0,2,8,15,21,23,24,26,29,30,29,25,20,16,12,8,5,3,1,0,1,1,1,1,1,1,5,12,20,22,33,40,43,48,56,56,42,22,9,6,7,7,5,0,1,1,1,0,1,1,1,4,12,22,33,40,43,48,56,56,42,22,9,6,7,7,5,2,0,1,0,0,1,1,0,6,25,59,93,100,86,81,85,74,46,20,7,3,2,1,1,45,45
47,Frankfurt,Park,Palmengarten,27-03-2020-10-01-02,16,0,0,0,0,0,0,0,0,0,7,12,16,18,17,16,20,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,15,16,16,13,14,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,19,22,23,26,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,20,22,20,19,23,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,29,35,40,51,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,20,29,35,40,51,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,34,43,49,55,74,91,0,0,0,0,0,0,150,150
48,Frankfurt,Park,Palmengarten,27-03-2020-11-00-15,15,0,0,0,0,0,0,0,0,0,7,12,16,18,17,16,20,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,15,16,16,13,14,18,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,17,19,22,23,26,33,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,20,22,20,19,23,33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,20,29,35,40,51,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,20,29,35,40,51,75,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,22,34,43,49,55,74,91,0,0,0,0,0,0,150,150
49,Frankfurt,Park,Rebstock Park,26-03-2020-20-40-43,3,1,1,1,1,1,0,2,5,8,10,12,12,12,15,22,30,36,38,40,37,28,15,5,0,1,1,1,1,0,1,3,7,11,16,20,22,23,23,24,28,35,43,48,45,32,17,6,0,1,1,1,1,0,2,7,13,18,21,20,19,20,23,27,31,38,44,46,41,30,17,8,2,0,1,1,1,0,2,5,10,16,23,29,33,33,31,32,35,41,45,43,36,26,15,7,3,0,1,1,1,1,1,5,11,18,23,23,31,39,46,54,61,68,69,62,48,32,18,9,4,1,1,1,1,1,1,2,4,9,15,23,31,39,46,54,61,68,69,62,48,32,18,9,4,2,1,1,0,1,0,2,4,9,18,30,45,62,78,91,99,100,88,65,39,19,8,3,0,-,-
50,Frankfurt,Park,Rebstock Park,27-03-2020-09-00-07,9,1,1,1,1,1,0,2,5,8,10,12,12,12,15,22,30,36,38,40,37,28,15,5,0,1,1,1,1,0,1,3,7,11,16,20,22,23,23,24,28,35,43,48,45,32,17,6,0,1,1,1,1,0,2,7,13,18,21,20,19,20,23,27,31,38,44,46,41,30,17,8,2,0,1,1,1,0,2,5,10,16,23,29,33,33,31,32,35,41,45,43,36,26,15,7,3,0,1,1,1,1,1,5,11,18,23,23,31,39,46,54,61,68,69,62,48,32,18,9,4,1,1,1,1,1,1,2,4,9,15,23,31,39,46,54,61,68,69,62,48,32,18,9,4,2,1,1,0,1,0,2,4,9,18,30,45,62,78,91,99,100,88,65,39,19,8,3,0,-,-
51,Frankfurt,Park,Rebstock Park,27-03-2020-10-01-00,14,1,1,1,1,1,0,2,5,8,10,12,12,12,15,22,30,36,38,40,37,28,15,5,0,1,1,1,1,0,1,3,7,11,16,20,22,23,23,24,28,35,43,48,45,32,17,6,0,1,1,1,1,0,2,7,13,18,21,20,19,20,23,27,31,38,44,46,41,30,17,8,2,0,1,1,1,0,2,5,10,16,23,29,33,33,31,32,35,41,45,43,36,26,15,7,3,0,1,1,1,1,1,5,11,18,23,23,31,39,46,54,61,68,69,62,48,32,18,9,4,1,1,1,1,1,1,2,4,9,15,23,31,39,46,54,61,68,69,62,48,32,18,9,4,2,1,1,0,1,0,2,4,9,18,30,45,62,78,91,99,100,88,65,39,19,8,3,0,-,-
52,Frankfurt,Park,Rebstock Park,27-03-2020-11-00-13,18,1,1,1,1,1,0,2,5,8,10,12,12,12,15,22,30,36,38,40,37,28,15,5,0,1,1,1,1,0,1,3,7,11,16,20,22,23,23,24,28,35,43,48,45,32,17,6,0,1,1,1,1,0,2,7,13,18,21,20,19,20,23,27,31,38,44,46,41,30,17,8,2,0,1,1,1,0,2,5,10,16,23,29,33,33,31,32,35,41,45,43,36,26,15,7,3,0,1,1,1,1,1,5,11,18,23,23,31,39,46,54,61,68,69,62,48,32,18,9,4,1,1,1,1,1,1,2,4,9,15,23,31,39,46,54,61,68,69,62,48,32,18,9,4,2,1,1,0,1,0,2,4,9,18,30,45,62,78,91,99,100,88,65,39,19,8,3,0,-,-
53,Frankfurt,Supermarket,ALDI Darmst‰dter Landstraﬂe,27-03-2020-10-05-57,24,0,0,0,0,0,0,0,0,20,39,54,67,75,68,61,70,91,100,85,56,28,0,0,0,0,0,0,0,0,0,0,0,21,31,38,49,59,58,51,52,59,59,49,32,16,0,0,0,0,0,0,0,0,0,0,0,10,18,27,36,44,50,51,47,46,52,55,42,22,0,0,0,0,0,0,0,0,0,0,0,24,45,44,38,48,58,58,55,61,68,63,44,23,0,0,0,0,0,0,0,0,0,0,0,15,27,54,68,76,77,73,69,72,82,81,60,31,0,0,0,0,0,0,0,0,0,0,0,25,39,54,68,76,77,73,69,72,82,81,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
